owner_org,d_fiscal_year,total,total_constant_2019_dollars
csc-scc,2017-2018,48012998.79,49466734.57
csc-scc,2018-2019,40485797.70,41148072.05
csc-scc,2019-2020,41162853.32,40846020.02
csc-scc,2020-2021,33737525.69,32175187.36
csc-scc,2021-2022,27892127.48,25925344.51
dnd-mdn,2017-2018,282383.34,290868.43
dnd-mdn,2018-2019,289933.47,293574.36
dnd-mdn,2019-2020,455357.51,451333.40
dnd-mdn,2020-2021,727321.39,692860.18
dnd-mdn,2021-2022,656350.52,615033.81
isc-sac,2020-2021,2487418.19,2374231.05
isc-sac,2021-2022,1894324.57,1766626.63
phac-aspc,2017-2018,119355.60,122766.61
phac-aspc,2018-2019,392263.68,400157.09
phac-aspc,2019-2020,772688.35,762662.00
