d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1281544.60,1314753.62
2018-2019,1281544.60,1301474.52
2019-2020,774621.81,766697.18
2020-2021,1040800.86,989305.54
2021-2022,1103917.25,832487.03
