d_fiscal_year,total,total_constant_2019_dollars
2017-2018,955485.82,983238.54
2018-2019,1104755.14,1118533.45
2019-2020,1523494.89,1494349.72
2020-2021,1183933.74,1127744.76
2021-2022,2379584.70,2192632.93
