owner_org,d_fiscal_year,total
aafc-aac,2017-2018,555761.3358684779
aafc-aac,2018-2019,581773.0455364807
aafc-aac,2019-2020,1041959.2417335766
aafc-aac,2020-2021,640007.4798117069
cfia-acia,2018-2019,75033
cgc-ccg,2018-2019,33205.2
cgc-ccg,2019-2020,23347.8
cgc-ccg,2020-2021,13739.164285714287
dfo-mpo,2017-2018,304449.25903061224
dfo-mpo,2018-2019,221572.8725
dfo-mpo,2019-2020,340469.715
dfo-mpo,2020-2021,340343.64999999997
ec,2017-2018,11658.47
ec,2018-2019,11486
ec,2019-2020,10231.630000000001
hc-sc,2017-2018,15748.07
hc-sc,2018-2019,48934.37
hc-sc,2019-2020,50281.366930693075
hc-sc,2020-2021,89237.36306930694
nrc-cnrc,2018-2019,37036.93
nrc-cnrc,2019-2020,19557.25
nrcan-rncan,2017-2018,67868.69
nrcan-rncan,2018-2019,95713.71999999999
nrcan-rncan,2019-2020,37647.89
nrcan-rncan,2020-2021,100606.08
