owner_org,d_fiscal_year,total
aafc-aac,2018-2019,158683.9249007529
aafc-aac,2019-2020,211964.65880903488
aafc-aac,2020-2021,211385.52039698834
cfia-acia,2017-2018,102281.2111574301
cfia-acia,2018-2019,102281.2111574301
cfia-acia,2019-2020,102561.43365375182
cfia-acia,2020-2021,110265.83333333333
dnd-mdn,2017-2018,9553695.177918341
dnd-mdn,2018-2019,11577445.240760408
dnd-mdn,2019-2020,9559829.558345418
dnd-mdn,2020-2021,6987819.417724766
nrc-cnrc,2017-2018,95314.57462686567
nrc-cnrc,2018-2019,95314.57462686567
nrc-cnrc,2019-2020,95575.71044776119
nrc-cnrc,2020-2021,95314.57462686567
pc,2017-2018,97820.87709435626
pc,2018-2019,196002.1270769851
pc,2019-2020,159479.7130098401
pc,2020-2021,134722.39189345686
pwgsc-tpsgc,2017-2018,300790.33677298314
pwgsc-tpsgc,2018-2019,300790.33677298314
pwgsc-tpsgc,2019-2020,824.0831144465291
