d_fiscal_year,total,total_constant_2019_dollars
2017-2018,8257661.56,8472195.06
2018-2019,10691803.15,10871876.37
2019-2020,8717972.98,8650896.26
2020-2021,6131104.20,5828287.78
2021-2022,7206173.11,5619857.23
