owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,18688.55
aandc-aadnc,2019-2020,24804.71
cas-satj,2018-2019,78983.08142857143
cas-satj,2019-2020,45020.29857142857
cas-satj,2020-2021,31833.679999999997
chrc-ccdp,2019-2020,19225.87
cic,2017-2018,22213.440000000002
cic,2020-2021,24975.24
cnsc-ccsn,2019-2020,17330.809999999998
cnsc-ccsn,2020-2021,14122.01
csps-efpc,2017-2018,65258.810000000005
csps-efpc,2018-2019,15728.59
csps-efpc,2020-2021,64375.94
cta-otc,2018-2019,18726.93
dfatd-maecd,2017-2018,970051.83
dfatd-maecd,2018-2019,778845.54
dfatd-maecd,2019-2020,1636930.70875
dfatd-maecd,2020-2021,1085925.73125
dnd-mdn,2019-2020,179661.81
ec,2018-2019,73606.59
elections,2018-2019,35356.56
elections,2019-2020,763.3945774647888
elections,2020-2021,110503.1854225352
feddevontario,2017-2018,8852.854476190478
feddevontario,2018-2019,12961.81
fin,2019-2020,11226.55
fintrac-canafe,2017-2018,74287.51999999999
hc-sc,2017-2018,10784.1
hc-sc,2018-2019,17616.01
iaac-aeic,2017-2018,487598.8676470588
iaac-aeic,2018-2019,348227.66252173914
iaac-aeic,2019-2020,9671.76747826087
ic,2017-2018,1326389.5469751698
ic,2018-2019,3699932.4971019397
ic,2019-2020,777478.2959228903
ic,2020-2021,61057.2860324826
infc,2017-2018,22029.780000000002
isc-sac,2020-2021,6180.4944303797465
jus,2017-2018,69906.25
jus,2018-2019,54470.421865284974
jus,2019-2020,31135.288134715025
nrcan-rncan,2018-2019,11321.69
nserc-crsng,2018-2019,189500.81999999998
ocol-clo,2019-2020,14607.1
opc-cpvp,2019-2020,22397.129999999997
osfi-bsif,2017-2018,15887.07
pbc-clcc,2019-2020,23036.69
pch,2019-2020,2113.303918269231
pch,2020-2021,36275.426081730766
pco-bcp,2017-2018,128096.5
pco-bcp,2018-2019,114994.1634574468
pco-bcp,2019-2020,116334.4965425532
pco-bcp,2020-2021,12136.2
ppsc-sppc,2018-2019,126937.93999999999
ps-sp,2020-2021,12806.29
psc-cfp,2018-2019,23990.68
pwgsc-tpsgc,2017-2018,952160.021953341
pwgsc-tpsgc,2018-2019,1786887.4856787454
pwgsc-tpsgc,2019-2020,3866674.309818403
pwgsc-tpsgc,2020-2021,4463088.963253394
rcmp-grc,2017-2018,17407.73087912088
rcmp-grc,2018-2019,313285.4591208792
rcmp-grc,2019-2020,103134.48788732395
rcmp-grc,2020-2021,1121.2821126760564
sirc-csars,2018-2019,10760.26
ssc-spc,2019-2020,12163.44
statcan,2017-2018,177049.24000000002
statcan,2019-2020,190093.12
tbs-sct,2018-2019,10576.800000000001
tc,2017-2018,58611.87
vac-acc,2017-2018,44349.65
vac-acc,2018-2019,152116.80000000002
vac-acc,2019-2020,14597.49
vac-acc,2020-2021,28047.05
