owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2021-2022,21296.93,19943.85
aandc-aadnc,2017-2018,18688.55,19203.55
aandc-aadnc,2019-2020,24804.71,24213.84
cas-satj,2018-2019,102452.05,104168.52
cas-satj,2019-2020,45020.30,44675.16
cas-satj,2020-2021,31833.68,30473.81
cas-satj,2021-2022,12158.80,11205.28
cgc-ccg,2021-2022,19354.86,17817.43
chrc-ccdp,2019-2020,19225.87,18805.46
chrc-ccdp,2021-2022,24153.75,22292.76
cic,2017-2018,22213.44,22985.36
cic,2020-2021,24975.24,23736.48
cnsc-ccsn,2019-2020,17330.81,16917.98
cnsc-ccsn,2020-2021,14122.01,13435.22
csps-efpc,2017-2018,65258.81,67078.12
csps-efpc,2018-2019,15728.59,15862.73
csps-efpc,2020-2021,64375.94,61882.70
cta-otc,2018-2019,18726.93,18886.64
dfatd-maecd,2017-2018,970051.83,998234.97
dfatd-maecd,2018-2019,778845.54,787077.08
dfatd-maecd,2019-2020,1636930.71,1619823.33
dfatd-maecd,2020-2021,1085925.73,1038563.13
dfatd-maecd,2021-2022,827502.87,773543.48
dnd-mdn,2019-2020,179661.81,175382.13
ec,2018-2019,73606.59,74566.91
elections,2018-2019,35356.56,35662.27
elections,2019-2020,763.39,745.21
elections,2020-2021,110503.19,105112.10
elections,2021-2022,10134.74,9602.78
feddevontario,2017-2018,8852.85,9133.09
feddevontario,2018-2019,12961.81,13144.77
fin,2019-2020,11226.55,11105.81
fintrac-canafe,2017-2018,74287.52,76583.19
hc-sc,2017-2018,10784.10,11150.11
hc-sc,2018-2019,17616.01,17970.36
iaac-aeic,2017-2018,487598.87,503190.37
iaac-aeic,2018-2019,348227.66,354493.41
iaac-aeic,2019-2020,9671.77,9706.95
ic,2017-2018,1326389.55,1363746.23
ic,2018-2019,3699932.50,3742209.79
ic,2019-2020,777478.30,768604.71
ic,2020-2021,61057.29,57909.28
ic,2021-2022,571687.04,530438.62
infc,2017-2018,22029.78,22647.98
isc-sac,2020-2021,6180.49,5861.84
isc-sac,2021-2022,75196.02,70365.50
jus,2017-2018,69906.25,71832.66
jus,2018-2019,54470.42,55189.48
jus,2019-2020,31135.29,30885.42
jus,2021-2022,114071.82,106002.79
nrcan-rncan,2018-2019,11321.69,11436.19
nrcan-rncan,2021-2022,8436.34,7670.91
nserc-crsng,2018-2019,189500.82,191116.93
oag-bvg,2021-2022,65869.80,62621.41
ocol-clo,2019-2020,14607.10,14259.15
ocol-clo,2021-2022,22956.36,21713.07
opc-cpvp,2019-2020,22397.13,21863.61
opc-cpvp,2021-2022,24619.30,22678.64
osfi-bsif,2017-2018,15887.07,16341.10
pbc-clcc,2019-2020,23036.69,23095.22
pch,2019-2020,2113.30,2062.96
pch,2020-2021,36275.43,34479.74
pco-bcp,2017-2018,128096.50,132193.49
pco-bcp,2018-2019,114994.16,116707.15
pco-bcp,2019-2020,116334.50,114448.62
pco-bcp,2020-2021,12136.20,11510.48
pco-bcp,2021-2022,31614.59,29178.82
ppsc-sppc,2018-2019,126937.94,128823.32
ps-sp,2020-2021,12806.29,12146.02
ps-sp,2021-2022,20109.48,18284.96
psc-cfp,2018-2019,23990.68,24195.28
pwgsc-tpsgc,2017-2018,952160.02,980685.73
pwgsc-tpsgc,2018-2019,1786887.49,1813844.09
pwgsc-tpsgc,2019-2020,3703942.47,3650735.53
pwgsc-tpsgc,2020-2021,4428829.63,4219279.68
pwgsc-tpsgc,2021-2022,875521.97,807480.24
rcmp-grc,2017-2018,17407.73,17887.44
rcmp-grc,2018-2019,313285.46,319838.36
rcmp-grc,2019-2020,103134.49,100677.75
rcmp-grc,2020-2021,1121.28,1056.69
rcmp-grc,2021-2022,37970.93,35061.52
sirc-csars,2018-2019,10760.26,10960.30
ssc-spc,2019-2020,12163.44,11919.64
ssc-spc,2021-2022,12327.70,11615.83
statcan,2017-2018,177049.24,182583.06
statcan,2019-2020,190093.12,190175.94
tbs-sct,2018-2019,10576.80,10750.83
tc,2017-2018,58611.87,60227.04
vac-acc,2017-2018,44349.65,45571.80
vac-acc,2018-2019,152116.80,154267.64
vac-acc,2019-2020,14597.49,14292.52
vac-acc,2020-2021,28047.05,26683.05
