normalized_vendor_name,original_vendor_name
DRAPEAUX ET BANNIERES L ETENDARD,Drapeaux et Bannières l'étendard In
DRAPEAUX ET BANNIERES L ETENDARD,Drapeaux et Bannières l'étendard Inc.
DRAPEAUX ET BANNIERES L ETENDARD,Drapeaux et Bannières l'étendard Inc
DRAPEAUX ET BANNIERES L ETENDARD,DRAPEAUX ET BANNIÈRES L'ÉTENDARD
DRAPEAUX ET BANNIERES L ETENDARD,DRAPEAUX ET BANNIERES L'ETENDARD
DRAPEAUX ET BANNIERES L ETENDARD,Drapeaux et Bannières L'étendard Inc.
DRAPEAUX ET BANNIERES L ETENDARD,Drapeaux et Bannières l'Étendard
DRAPEAUX ET BANNIERES L ETENDARD,Drapeaux et Bannieres L'etendard
DRAPEAUX ET BANNIERES L ETENDARD,L'Etendard
DRAPEAUX ET BANNIERES L ETENDARD,DRAPEAUX ET BANNIERES L'ETENDARD INC
DRAPEAUX ET BANNIERES L ETENDARD,L'Étendard Drapeaux et Bannières
