d_fiscal_year,total,total_constant_2019_dollars
2017-2018,599439.11,612273.07
2018-2019,1447911.23,1466387.11
2019-2020,1878422.55,1874583.73
2020-2021,2045054.76,1994878.28
2021-2022,60072.77,33298.03
