owner_org,d_fiscal_year,total,total_constant_2019_dollars
atssc-scdata,2018-2019,669066.50,675553.12
atssc-scdata,2019-2020,1904863.35,1896976.03
cas-satj,2020-2021,79900.04,76107.48
cas-satj,2021-2022,152098.00,140018.45
cbsa-asfc,2017-2018,114315.25,118098.31
cbsa-asfc,2018-2019,144329.31,146537.16
cbsa-asfc,2019-2020,209621.14,207938.91
cbsa-asfc,2020-2021,209048.41,199301.41
cbsa-asfc,2021-2022,63000.89,59951.96
cer-rec,2017-2018,4118022.75,4246619.29
cer-rec,2018-2019,1344938.48,1368270.05
cer-rec,2019-2020,1539432.36,1528459.83
cer-rec,2020-2021,590469.36,563190.38
cer-rec,2021-2022,239737.13,225328.38
cfia-acia,2017-2018,744927.53,767360.82
cfia-acia,2018-2019,744731.95,758946.60
cfia-acia,2019-2020,231792.18,229932.03
cfia-acia,2020-2021,632503.06,603903.29
cfia-acia,2021-2022,1533963.94,1435423.69
cic,2017-2018,4920961.10,5071242.51
cic,2018-2019,4403430.62,4485813.81
cic,2019-2020,3598844.89,3577490.43
cic,2020-2021,2616789.40,2493514.84
cic,2021-2022,4068086.57,3794323.11
cihr-irsc,2017-2018,741209.02,764010.36
cihr-irsc,2018-2019,702162.23,714997.04
cihr-irsc,2020-2021,173304.79,165716.45
cihr-irsc,2021-2022,218124.99,204112.87
cnsc-ccsn,2017-2018,603014.93,621374.06
cnsc-ccsn,2018-2019,480150.70,490692.21
cnsc-ccsn,2019-2020,91031.83,91141.26
csc-scc,2021-2022,1504500.76,1407056.23
csps-efpc,2017-2018,171510.35,176915.88
dfatd-maecd,2017-2018,1902458.62,1961018.08
dfatd-maecd,2018-2019,2623004.90,2673682.88
dfatd-maecd,2019-2020,2436822.74,2409034.53
dfatd-maecd,2020-2021,2571919.26,2453380.31
dfatd-maecd,2021-2022,416113.46,389225.00
dfo-mpo,2017-2018,2409805.86,2482841.22
dfo-mpo,2018-2019,5779.16,5844.16
dfo-mpo,2019-2020,563312.69,555665.46
dfo-mpo,2020-2021,1064374.49,1014741.21
dfo-mpo,2021-2022,710970.30,665614.87
dnd-mdn,2017-2018,482876.09,497725.96
dnd-mdn,2018-2019,428064.51,436197.00
dnd-mdn,2019-2020,386919.64,383814.57
dnd-mdn,2020-2021,578245.44,551351.41
dnd-mdn,2021-2022,355868.57,336171.99
ec,2017-2018,408143.24,420451.25
ec,2018-2019,589814.06,600595.25
ec,2019-2020,591429.98,586683.70
ec,2020-2021,478517.48,456202.99
elections,2018-2019,20437.88,20651.65
elections,2019-2020,20953.12,21003.54
