d_most_recent_category,total,percentage
3_information_technology,263889298.17423636,0.7810269909726901
2_professional_services,72444656.25073177,0.2144127566939127
10_office_management,958757.7263551403,0.002837612844733695
1_facilities_and_construction,332702.3440492672,9.84691355277283e-4
9_human_capital,230939.88,6.835073677482074e-4
7_travel,18394.16,5.4440765637963295e-5
