d_most_recent_category,total,percentage
3_information_technology,268150732.8747273,0.7837123312520677
2_professional_services,72463013.88616814,0.2117844576945855
10_office_management,958757.7263551403,0.0028021189603787064
1_facilities_and_construction,332702.3440492672,9.723744808472728e-4
9_human_capital,230939.88,6.749578112039939e-4
7_travel,18394.16,5.3759800916740994e-5
