owner_org,d_fiscal_year,total
aafc-aac,2017-2018,752802.6043373493
aafc-aac,2018-2019,3462306.870845768
aafc-aac,2019-2020,2816846.0555229452
aafc-aac,2020-2021,2852341.23995386
aandc-aadnc,2017-2018,202096.75397260272
aandc-aadnc,2018-2019,347949.6
aandc-aadnc,2019-2020,244982.38602739724
cbsa-asfc,2017-2018,6074270.369278793
cbsa-asfc,2018-2019,5423130.954689809
cbsa-asfc,2019-2020,7837184.511498038
cbsa-asfc,2020-2021,10426530.539927686
cer-rec,2017-2018,4103928.325866683
cer-rec,2018-2019,3436267.5264210715
cer-rec,2019-2020,3007909.0122639337
cer-rec,2020-2021,2981808.6608894705
cfia-acia,2017-2018,281562.80912141583
cfia-acia,2018-2019,257881.70405151148
cfia-acia,2019-2020,195820.63421786265
cfia-acia,2020-2021,195285.60516262258
cic,2017-2018,389824.05130402715
cic,2018-2019,972784.0169181152
cic,2019-2020,1076100.1148229605
cic,2020-2021,3849809.5059049856
cihr-irsc,2017-2018,57800.83018867925
cihr-irsc,2018-2019,319522.1698113207
cnsc-ccsn,2017-2018,584571.2579748435
cnsc-ccsn,2018-2019,122057.68997948049
cra-arc,2017-2018,9980.16
cra-arc,2018-2019,1830766.9686617835
cra-arc,2019-2020,3471467.6586564356
cra-arc,2020-2021,5629415.805098623
csps-efpc,2017-2018,234089.92471403815
csps-efpc,2018-2019,565846.5067590988
csps-efpc,2019-2020,94566.1285268631
dfatd-maecd,2017-2018,2718637.57710193
dfatd-maecd,2018-2019,2977860.1463247095
dfatd-maecd,2019-2020,2108646.2727068034
dfatd-maecd,2020-2021,1281103.7441306778
dfo-mpo,2017-2018,1789699.8782485756
dfo-mpo,2018-2019,1744998.1829274446
dfo-mpo,2019-2020,794875.0231647701
dfo-mpo,2020-2021,969269.7047215259
dnd-mdn,2017-2018,2453967.0648528733
dnd-mdn,2018-2019,9028851.760447446
dnd-mdn,2019-2020,17037280.19878014
dnd-mdn,2020-2021,19595885.497425538
ec,2017-2018,824694.5299999999
ec,2018-2019,74434.82
ec,2019-2020,1075420.781506071
ec,2020-2021,2451077.043155759
elections,2017-2018,376956.4414997669
elections,2018-2019,1177451.160736446
elections,2019-2020,1604330.0567353081
elections,2020-2021,4087884.061028479
esdc-edsc,2017-2018,14919078.062853144
esdc-edsc,2018-2019,19163697.932810694
esdc-edsc,2019-2020,15029927.910444744
esdc-edsc,2020-2021,16271107.022582429
fin,2017-2018,227797.5118287373
fin,2018-2019,202209.2981712627
hc-sc,2017-2018,3636246.8129040743
hc-sc,2018-2019,3845499.9764780547
hc-sc,2019-2020,3935388.411720253
hc-sc,2020-2021,3217109.9480971186
iaac-aeic,2018-2019,114977.88374449339
iaac-aeic,2019-2020,346008.75625550665
ic,2017-2018,2036270.197704515
ic,2018-2019,2052733.6008803807
ic,2019-2020,1306079.1481749925
ic,2020-2021,847163.2485430667
infc,2018-2019,27838.364190476186
infc,2019-2020,38594.0958095238
irb-cisr,2018-2019,77543.4424742268
irb-cisr,2019-2020,310107.50783505157
irb-cisr,2020-2021,216432.43426091003
jus,2017-2018,247504.4159489234
jus,2018-2019,324485.6659489234
jus,2019-2020,223396.03763645468
jus,2020-2021,222785.6659489234
lac-bac,2017-2018,47697.3
lac-bac,2018-2019,480517.2860182371
lac-bac,2019-2020,815056.1233103608
lac-bac,2020-2021,838257.6775613939
nrcan-rncan,2017-2018,491101.65200729924
nrcan-rncan,2018-2019,365971.6420437956
nrcan-rncan,2019-2020,16167
nrcan-rncan,2020-2021,367300.38022813684
nserc-crsng,2019-2020,44279.89821882952
nserc-crsng,2020-2021,288610.05089058523
oag-bvg,2020-2021,14187.150000000001
ocl-cal,2018-2019,29744.694097902095
ocl-cal,2019-2020,55543.663468531464
ocl-cal,2020-2021,111449.47243356642
osfi-bsif,2017-2018,53137.183093535925
osfi-bsif,2018-2019,288025.615126429
osfi-bsif,2019-2020,288814.726400748
osfi-bsif,2020-2021,288025.615126429
osgg-bsgg,2017-2018,211093.9832444783
osgg-bsgg,2018-2019,211093.9832444783
osgg-bsgg,2019-2020,1727701.3608910888
pc,2017-2018,51896.26579683131
pc,2019-2020,1843.5680552712383
pc,2020-2021,2724.300972364381
pch,2020-2021,174025.63080407702
pco-bcp,2018-2019,21075.77862275449
pco-bcp,2019-2020,204229.0113772455
pco-bcp,2020-2021,2167336.986754359
psc-cfp,2017-2018,195063.4784520548
psc-cfp,2018-2019,630960.265
psc-cfp,2019-2020,724534.5474495846
psc-cfp,2020-2021,1146608.606557377
pwgsc-tpsgc,2017-2018,375301.644489153
pwgsc-tpsgc,2018-2019,4574579.810402747
pwgsc-tpsgc,2019-2020,11249914.192037208
pwgsc-tpsgc,2020-2021,7783901.3009308865
rcmp-grc,2017-2018,6929687.746329058
rcmp-grc,2018-2019,6609770.296910666
rcmp-grc,2019-2020,6587504.273960761
rcmp-grc,2020-2021,5956297.170076354
ssc-spc,2017-2018,22295039.031039093
ssc-spc,2018-2019,21978607.264128882
ssc-spc,2019-2020,4775162.761324223
ssc-spc,2020-2021,543483.8561304348
statcan,2020-2021,1113615
tbs-sct,2017-2018,666666.6666666666
tbs-sct,2018-2019,3502802.766558698
tbs-sct,2019-2020,5445944.709404134
tbs-sct,2020-2021,7055763.95693717
tc,2017-2018,5151479.260981066
tc,2018-2019,3389904.6191020603
tc,2019-2020,1696496.1139874193
tc,2020-2021,2252883.37370928
