d_fiscal_year,total,total_constant_2019_dollars
2017-2018,32734.29,33669.67
2018-2019,188103.98,190846.02
2019-2020,387910.82,379257.57
2020-2021,2991918.81,2852143.06
2021-2022,160865.80,152983.52
