owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,36801.91
dfo-mpo,2017-2018,129991.58
dfo-mpo,2018-2019,180716.34
dfo-mpo,2019-2020,120595.24
dfo-mpo,2020-2021,201605
ec,2017-2018,141750
ec,2018-2019,14855.4
ec,2019-2020,514039.5391304348
ec,2020-2021,554708.9069134757
nrcan-rncan,2017-2018,4130675.3178704185
nrcan-rncan,2018-2019,3569684.6578704184
nrcan-rncan,2019-2020,3199966.7266662917
nrcan-rncan,2020-2021,1273290.500182603
pc,2017-2018,373762.6417005076
pc,2018-2019,126424.76392951919
pc,2019-2020,371705.1643699732
pc,2020-2021,234796.91999999998
rcmp-grc,2017-2018,20511.79
rcmp-grc,2018-2019,7129.820000000001
rcmp-grc,2019-2020,25073.48
