d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,391433.14,403004.27
1_facilities_and_construction,2018-2019,494076.56,503790.23
1_facilities_and_construction,2019-2020,797391.83,788737.76
1_facilities_and_construction,2020-2021,1331432.27,1267603.60
1_facilities_and_construction,2021-2022,1546787.90,1432706.17
1_facilities_and_construction,2022-2023,3369745.03,3030886.57
2_professional_services,2018-2019,31304.27,31631.04
2_professional_services,2019-2020,82775.73,82522.14
2_professional_services,2020-2021,100832.00,95840.55
3_information_technology,2017-2018,22195.00,22849.57
