d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1422769.43,1459657.48
2018-2019,1528655.42,1548163.38
2019-2020,1532843.51,1529703.85
2020-2021,1528655.42,1496534.91
2021-2022,1528655.42,1161228.44
