owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,175544.00,178565.38
aafc-aac,2019-2020,137833.51,136577.22
aafc-aac,2020-2021,55328.26,52800.46
aafc-aac,2021-2022,84831.62,77747.01
aafc-aac,2022-2023,26506.62,23486.41
cfia-acia,2020-2021,58414.18,55507.25
cfia-acia,2021-2022,47076.59,43768.32
cfia-acia,2022-2023,97735.27,87190.63
cgc-ccg,2019-2020,14043.30,13722.76
cgc-ccg,2021-2022,30610.48,27823.48
cgc-ccg,2022-2023,98874.54,88473.36
dnd-mdn,2019-2020,20419.69,20135.16
dnd-mdn,2021-2022,54982.81,49856.75
nrc-cnrc,2017-2018,20942.48,21540.57
nrc-cnrc,2019-2020,17784.98,17379.04
nrc-cnrc,2022-2023,13662.36,12185.19
nrcan-rncan,2021-2022,13923.03,12586.20
phac-aspc,2017-2018,140745.14,144783.74
phac-aspc,2018-2019,161022.12,163144.25
phac-aspc,2019-2020,70339.24,68875.88
phac-aspc,2020-2021,371937.62,353759.24
phac-aspc,2021-2022,2874308.53,2663584.95
phac-aspc,2022-2023,2174257.57,1926646.76
