d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,58935.15,60417.38
1_facilities_and_construction,2018-2019,23594.40,24047.23
11_defence,2017-2018,4869960.43,4996995.10
11_defence,2018-2019,1448179.54,1475181.56
11_defence,2019-2020,759091.75,753252.78
11_defence,2020-2021,569995.76,541827.42
11_defence,2021-2022,2072655.31,1641646.72
5_transportation_and_logistics,2019-2020,14252.78,14303.46
6_industrial_products_and_services,2017-2018,120996.75,124156.52
6_industrial_products_and_services,2018-2019,17232.50,17545.58
6_industrial_products_and_services,2020-2021,99239.11,93821.49
6_industrial_products_and_services,2021-2022,12404.89,11729.58
