owner_org,d_fiscal_year,total,total_constant_2019_dollars
cta-otc,2019-2020,62382.94,60982.32
esdc-edsc,2017-2018,122040.00,125727.21
esdc-edsc,2019-2020,7481.99,7323.41
esdc-edsc,2020-2021,55317.76,52630.50
esdc-edsc,2021-2022,15505.72,14562.28
esdc-edsc,2022-2023,108395.76,96910.85
ic,2018-2019,14238.00,14371.01
pwgsc-tpsgc,2017-2018,303424.36,312808.17
pwgsc-tpsgc,2018-2019,266884.88,272370.67
pwgsc-tpsgc,2019-2020,771993.85,766157.25
pwgsc-tpsgc,2020-2021,806750.61,767613.27
pwgsc-tpsgc,2021-2022,2443283.35,2267758.16
pwgsc-tpsgc,2022-2023,2170258.53,1941692.55
