d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,425464.36,438535.38
2_professional_services,2018-2019,271105.09,276630.30
2_professional_services,2019-2020,754116.76,748092.22
2_professional_services,2020-2021,830081.99,789832.23
2_professional_services,2021-2022,2458789.07,2282320.45
2_professional_services,2022-2023,2278654.29,2038603.40
3_information_technology,2019-2020,63025.32,61610.03
3_information_technology,2020-2021,31986.37,30411.53
7_travel,2018-2019,10017.79,10111.37
7_travel,2019-2020,24716.70,24760.72
