d_fiscal_year,total,total_constant_2019_dollars
2017-2018,403083.57,415090.10
2018-2019,889097.09,905319.97
2019-2020,773233.21,761327.80
2020-2021,230160.72,219184.78
2021-2022,382906.98,352072.18
2022-2023,363137.82,323689.43
