owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2017-2018,31490.46,32409.05
esdc-edsc,2017-2018,21384.00,21888.07
hc-sc,2017-2018,244587.61,250482.19
hc-sc,2019-2020,136492.70,134427.74
hc-sc,2020-2021,170605.08,162012.93
nrcan-rncan,2017-2018,2673287.04,2742560.65
nrcan-rncan,2018-2019,2673287.04,2714860.60
nrcan-rncan,2019-2020,1567351.85,1565945.47
ocl-cal,2020-2021,4856.68,4627.74
ocl-cal,2021-2022,6446.14,5042.59
