d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,11637.32,11969.66
11_defence,2018-2019,353968.48,360751.63
11_defence,2019-2020,5913.74,5814.21
11_defence,2020-2021,11795.16,11232.77
11_defence,2021-2022,5913.74,5576.97
2_professional_services,2017-2018,363511.07,374390.23
2_professional_services,2018-2019,388469.24,395160.67
2_professional_services,2019-2020,481164.18,475349.06
2_professional_services,2020-2021,149231.88,141718.62
2_professional_services,2021-2022,658230.65,607174.46
2_professional_services,2022-2023,629777.59,562958.21
3_information_technology,2017-2018,170700.91,175782.90
3_information_technology,2018-2019,116011.25,117765.23
3_information_technology,2019-2020,47510.65,46449.74
3_information_technology,2020-2021,38674.25,36918.31
3_information_technology,2021-2022,84402.22,77644.81
3_information_technology,2022-2023,77579.24,69263.44
9_human_capital,2017-2018,139174.75,143280.11
9_human_capital,2018-2019,259663.79,263352.49
9_human_capital,2019-2020,247752.92,245271.26
9_human_capital,2020-2021,139460.91,132089.12
9_human_capital,2021-2022,170429.99,155906.08
9_human_capital,2022-2023,245617.91,218429.89
