d_fiscal_year,total,total_constant_2019_dollars
2017-2018,685024.05,705422.90
2018-2019,1118112.76,1137030.02
2019-2020,782341.49,772884.28
2020-2021,339162.20,321958.82
2021-2022,918976.60,846302.33
2022-2023,952974.74,850651.54
