d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,83501.67,84281.71
1_facilities_and_construction,2019-2020,218157.77,216150.29
1_facilities_and_construction,2020-2021,628883.71,599820.85
1_facilities_and_construction,2021-2022,399125.21,371076.95
1_facilities_and_construction,2022-2023,399125.21,357138.91
11_defence,2017-2018,42561.25,43896.12
11_defence,2018-2019,56912.63,57548.21
11_defence,2019-2020,135591.43,132945.76
11_defence,2020-2021,496875.28,474464.01
11_defence,2021-2022,978519.47,916836.24
3_information_technology,2017-2018,266529.62,274241.80
3_information_technology,2018-2019,644260.35,656606.40
