d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,1349692.48,1390898.91
11_defence,2018-2019,3850200.05,3923680.54
11_defence,2019-2020,3667896.02,3638637.29
11_defence,2020-2021,3657874.44,3483469.49
11_defence,2021-2022,3657874.44,3400819.74
11_defence,2022-2023,2537199.30,2271562.68
2_professional_services,2017-2018,2804297.03,2887513.19
2_professional_services,2018-2019,4965799.92,5060684.96
2_professional_services,2019-2020,5031922.53,4992032.25
2_professional_services,2020-2021,8410973.49,8011580.72
2_professional_services,2021-2022,2670830.47,2508245.96
2_professional_services,2022-2023,12401137.70,11010131.69
3_information_technology,2017-2018,33078188.13,34092940.52
3_information_technology,2018-2019,48888391.58,49803837.69
3_information_technology,2019-2020,67149648.24,66589671.47
3_information_technology,2020-2021,66792256.55,63588247.33
3_information_technology,2021-2022,60358646.24,56087780.12
3_information_technology,2022-2023,82810150.51,74038391.99
6_industrial_products_and_services,2019-2020,18161.85,17914.73
