owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,477416.7932960894
aandc-aadnc,2018-2019,246800.2067039106
atssc-scdata,2018-2019,44797.923280423274
atssc-scdata,2019-2020,58455.82671957671
cbsa-asfc,2017-2018,4245031.46471348
cbsa-asfc,2018-2019,6531500.454502111
cbsa-asfc,2019-2020,7297950.032275256
cbsa-asfc,2020-2021,8789652.755700657
cic,2017-2018,42920.561481309494
cic,2018-2019,337005.1099413522
cic,2019-2020,36149.43110898387
cic,2020-2021,454310.2857573242
cra-arc,2017-2018,3222335.078673721
cra-arc,2018-2019,8200849.094086134
cra-arc,2019-2020,10774322.046190135
cra-arc,2020-2021,14909961.138292193
csc-scc,2019-2020,18161.85
dfatd-maecd,2017-2018,255711.32290076336
dfatd-maecd,2018-2019,224505.23105290867
dfatd-maecd,2019-2020,275636.10888438136
dfatd-maecd,2020-2021,292034.51525354973
dnd-mdn,2017-2018,1349692.480766084
dnd-mdn,2018-2019,4985951.327613912
dnd-mdn,2019-2020,4835550.424903214
dnd-mdn,2020-2021,4822338.538496374
esdc-edsc,2020-2021,46626.3100729927
ic,2017-2018,815600.2147952016
ic,2018-2019,726612.7147952016
ic,2019-2020,722415.2214018318
ic,2020-2021,694717.7554120246
isc-sac,2020-2021,36792
pwgsc-tpsgc,2017-2018,3268254.2519980036
pwgsc-tpsgc,2018-2019,5384959.22244944
pwgsc-tpsgc,2019-2020,5399712.535387658
pwgsc-tpsgc,2020-2021,5220985.300478187
rcmp-grc,2017-2018,65555.45558476372
rcmp-grc,2018-2019,28839.200358747476
rcmp-grc,2019-2020,2142515.620396603
rcmp-grc,2020-2021,3112303.6308444873
ssc-spc,2017-2018,11807083.681705274
ssc-spc,2018-2019,19470261.116209652
ssc-spc,2019-2020,20516665.214032028
ssc-spc,2020-2021,15464232.403585378
statcan,2019-2020,103225.5
statcan,2020-2021,99440
tbs-sct,2019-2020,818057.4555403556
tbs-sct,2020-2021,998632.0109439124
tc,2017-2018,576606.3034988778
tc,2018-2019,176167.92321374005
tc,2019-2020,82830.23533213386
tc,2020-2021,424555.80845275463
vac-acc,2017-2018,10522695.806092843
vac-acc,2018-2019,10522695.806092843
vac-acc,2019-2020,19435629.411764704
vac-acc,2020-2021,19809160.686673086
