owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,477416.79,491548.86
aandc-aadnc,2018-2019,246800.21,252907.98
atssc-scdata,2018-2019,44797.92,45340.18
atssc-scdata,2019-2020,58455.83,58424.84
atssc-scdata,2021-2022,307891.98,281714.34
cbsa-asfc,2017-2018,4245031.46,4374834.39
cbsa-asfc,2018-2019,6531500.45,6650588.04
cbsa-asfc,2019-2020,7346977.74,7285287.25
cbsa-asfc,2020-2021,8923474.71,8513098.85
cbsa-asfc,2021-2022,7937319.86,7429826.03
cic,2017-2018,42920.56,44103.33
cic,2018-2019,337005.11,343224.68
cic,2019-2020,36149.43,36073.82
cic,2020-2021,454310.29,433968.06
cic,2021-2022,543144.38,511532.73
cra-arc,2017-2018,3222335.08,3320556.74
cra-arc,2018-2019,8196876.55,8331755.83
cra-arc,2019-2020,10765280.88,10670119.49
cra-arc,2020-2021,14859536.83,14168881.67
cra-arc,2021-2022,15772691.55,14763893.26
csc-scc,2019-2020,18161.85,17909.07
dfatd-maecd,2017-2018,255711.32,263496.27
dfatd-maecd,2018-2019,224505.23,228449.29
dfatd-maecd,2019-2020,275636.11,273499.95
dfatd-maecd,2020-2021,292034.52,278575.02
dnd-mdn,2017-2018,1349692.48,1390427.40
dnd-mdn,2018-2019,4985951.33,5076631.87
dnd-mdn,2019-2020,4835550.42,4796744.64
dnd-mdn,2020-2021,4822338.54,4597494.42
dnd-mdn,2021-2022,1357914.28,1272176.36
esdc-edsc,2020-2021,46626.31,44222.34
esdc-edsc,2021-2022,1724970.37,1603034.14
ic,2017-2018,815600.21,840452.60
ic,2018-2019,726612.71,739894.45
ic,2019-2020,722415.22,716715.51
ic,2020-2021,694717.76,662616.60
ic,2021-2022,514809.86,481739.01
isc-sac,2020-2021,36792.00,34895.07
phac-aspc,2021-2022,38330.15,34991.91
pwgsc-tpsgc,2017-2018,3268254.25,3363540.80
pwgsc-tpsgc,2018-2019,5384959.22,5483390.77
pwgsc-tpsgc,2019-2020,5399712.54,5356379.30
pwgsc-tpsgc,2020-2021,5220985.30,4977751.71
pwgsc-tpsgc,2021-2022,6007425.98,5638399.63
rcmp-grc,2017-2018,65555.46,67659.42
rcmp-grc,2018-2019,28839.20,29085.15
rcmp-grc,2019-2020,2142515.62,2116769.20
rcmp-grc,2020-2021,3112303.63,2967757.52
rcmp-grc,2021-2022,3275967.81,3070780.58
ssc-spc,2017-2018,12371504.91,12740684.17
ssc-spc,2018-2019,21079743.54,21459963.73
ssc-spc,2019-2020,22130557.18,21958618.84
ssc-spc,2020-2021,17073714.82,16269982.40
ssc-spc,2021-2022,5361776.32,5022746.99
statcan,2019-2020,103225.50,102112.41
statcan,2020-2021,99440.00,95555.54
statcan,2021-2022,1999987.00,1859481.67
tbs-sct,2019-2020,818057.46,809354.63
tbs-sct,2020-2021,998632.01,952070.26
tbs-sct,2021-2022,183310.53,174659.83
tc,2017-2018,575890.19,594084.40
tc,2018-2019,170359.45,173229.84
tc,2019-2020,77005.85,76387.87
tc,2020-2021,262298.17,250353.39
tc,2021-2022,217574.64,203793.88
vac-acc,2017-2018,10522695.81,10845208.41
vac-acc,2018-2019,10522695.81,10715039.93
vac-acc,2019-2020,19435629.41,19279402.21
vac-acc,2020-2021,19809160.69,18869600.94
vac-acc,2021-2022,14135640.79,13227581.94
