owner_org,d_fiscal_year,total
aafc-aac,2017-2018,38340.55
aafc-aac,2018-2019,19756.55
aafc-aac,2019-2020,82109.27
aandc-aadnc,2017-2018,100927.39
aandc-aadnc,2018-2019,19262.25
acoa-apeca,2020-2021,31050
cas-satj,2018-2019,20154.08
cbsa-asfc,2017-2018,47509.810000000005
cbsa-asfc,2018-2019,74029.11
cbsa-asfc,2019-2020,56656.31391304348
cbsa-asfc,2020-2021,123616.02608695651
cic,2019-2020,36813.3
cic,2020-2021,359616.46085106384
cra-arc,2017-2018,0
cra-arc,2018-2019,0
cra-arc,2019-2020,0
cra-arc,2020-2021,24298.06
dfatd-maecd,2017-2018,91324.02
dfatd-maecd,2018-2019,36874.54
dfatd-maecd,2019-2020,97599.99
dfatd-maecd,2020-2021,114630.1
dfo-mpo,2017-2018,65793.05
dfo-mpo,2018-2019,10350
dfo-mpo,2020-2021,105922.81
dnd-mdn,2017-2018,691898.1340637645
dnd-mdn,2018-2019,757977.8259362355
dnd-mdn,2019-2020,588535.7734391534
dnd-mdn,2020-2021,806456.5975186257
esdc-edsc,2019-2020,223704.25854447437
esdc-edsc,2020-2021,175819.01145552562
fintrac-canafe,2017-2018,22369.480000000003
fja-cmf,2018-2019,45200
fja-cmf,2019-2020,25000.000000000004
fja-cmf,2020-2021,22600
ic,2017-2018,42962.05
ic,2018-2019,50612.280000000006
ic,2019-2020,50523.009999999995
ic,2020-2021,24438.329999999998
irb-cisr,2019-2020,12705.640000000001
irb-cisr,2020-2021,12690.76
isc-sac,2018-2019,19262.25
isc-sac,2019-2020,18857.16
jus,2017-2018,13014.695876288659
jus,2018-2019,13876.91
jus,2019-2020,12518.19
mgerc-ceegm,2020-2021,13342.65
nrc-cnrc,2017-2018,36536.65
nrc-cnrc,2018-2019,23948.09
nrcan-rncan,2018-2019,64053.27
nrcan-rncan,2019-2020,14482.03
nserc-crsng,2017-2018,28250
oag-bvg,2017-2018,24860.000000000004
pbc-clcc,2017-2018,12743.83
pbc-clcc,2018-2019,21581.260000000002
pc,2017-2018,16408.760000000002
pc,2018-2019,24671.87
pc,2019-2020,160698.47999999998
pc,2020-2021,10581.849999999999
phac-aspc,2019-2020,97455.47086614172
phac-aspc,2020-2021,2223202.929133858
pwgsc-tpsgc,2017-2018,1332048.487873303
pwgsc-tpsgc,2018-2019,314029.2327533096
pwgsc-tpsgc,2019-2020,538265.5127106078
pwgsc-tpsgc,2020-2021,99614.92453608247
rcmp-grc,2017-2018,53216.86
rcmp-grc,2018-2019,36573.15
rcmp-grc,2019-2020,53194.719999999994
rcmp-grc,2020-2021,41603.87247191011
ssc-spc,2018-2019,301688.93
ssc-spc,2019-2020,27572.865601092897
ssc-spc,2020-2021,49253.434398907106
statcan,2017-2018,12370.17
statcan,2019-2020,25484.14
statcan,2020-2021,132823.67
tc,2017-2018,47815.89
tc,2018-2019,19635
tc,2019-2020,19635
tc,2020-2021,149588.75999999998
tsb-bst,2018-2019,25901.04
vac-acc,2020-2021,33342.50000000001
