d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,258673.72787330317
1_facilities_and_construction,2018-2019,10496.34
10_office_management,2017-2018,1928190.194701958
10_office_management,2018-2019,1780132.1639276403
10_office_management,2019-2020,1496172.2187444547
10_office_management,2020-2021,1797944.372782989
11_defence,2017-2018,78498.8
11_defence,2018-2019,30286.309999999998
11_defence,2019-2020,10186.42
3_information_technology,2017-2018,14173.949999999999
3_information_technology,2019-2020,132049.3
3_information_technology,2020-2021,44710.35
4_medical,2019-2020,97455.47086614172
4_medical,2020-2021,2335807.429133858
6_industrial_products_and_services,2017-2018,371838.9152380952
6_industrial_products_and_services,2018-2019,114159.47476190477
6_industrial_products_and_services,2019-2020,389652.29546391754
6_industrial_products_and_services,2020-2021,376030.59453608247
