owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,38340.55,39195.04
aafc-aac,2018-2019,19756.55,19956.48
aafc-aac,2019-2020,82109.27,82141.33
aandc-aadnc,2017-2018,100927.39,102951.26
aandc-aadnc,2018-2019,19262.25,19448.66
acoa-apeca,2020-2021,31050.00,30342.33
cas-satj,2018-2019,20154.08,20595.89
cbsa-asfc,2017-2018,47509.81,48331.90
cbsa-asfc,2018-2019,74029.11,74815.34
cbsa-asfc,2019-2020,56656.31,56658.03
cbsa-asfc,2020-2021,123616.03,120356.01
cbsa-asfc,2021-2022,33646.43,13383.31
cic,2019-2020,36813.30,36835.85
cic,2020-2021,359616.46,342780.72
cic,2021-2022,26534.72,24509.94
cra-arc,2017-2018,0.00,0.00
cra-arc,2018-2019,0.00,0.00
cra-arc,2019-2020,0.00,0.00
cra-arc,2020-2021,24298.06,22966.80
cra-arc,2021-2022,0.00,0.00
dfatd-maecd,2017-2018,64309.78,66244.27
dfatd-maecd,2018-2019,36874.54,37547.14
dfatd-maecd,2019-2020,97599.99,97514.26
dfatd-maecd,2020-2021,114630.10,112769.46
dfatd-maecd,2021-2022,43164.36,38632.81
dfo-mpo,2017-2018,65793.05,67707.92
dfo-mpo,2018-2019,10350.00,10484.08
dfo-mpo,2020-2021,105922.81,100119.45
dfo-mpo,2021-2022,75342.94,0.00
dnd-mdn,2017-2018,691898.13,706347.03
dnd-mdn,2018-2019,793614.48,803822.70
dnd-mdn,2019-2020,572240.35,570983.23
dnd-mdn,2020-2021,806456.60,781596.78
dnd-mdn,2021-2022,612386.32,268563.81
esdc-edsc,2019-2020,223704.26,223732.08
esdc-edsc,2020-2021,175819.01,173251.90
esdc-edsc,2021-2022,265908.16,66754.73
fintrac-canafe,2017-2018,22369.48,22753.73
fja-cmf,2018-2019,45200.00,45776.82
fja-cmf,2019-2020,25000.00,24948.79
fja-cmf,2020-2021,22600.00,22125.12
fja-cmf,2021-2022,22600.00,17167.87
ic,2017-2018,42962.05,44209.70
ic,2018-2019,50612.28,51274.98
ic,2019-2020,50523.01,50397.24
ic,2020-2021,24438.33,23099.39
irb-cisr,2019-2020,12705.64,12699.84
irb-cisr,2020-2021,12690.76,11995.45
isc-sac,2018-2019,19262.25,19448.66
isc-sac,2019-2020,18857.16,18883.02
jus,2017-2018,13014.70,13469.59
jus,2018-2019,13876.91,14011.20
jus,2019-2020,12518.19,12480.66
mgerc-ceegm,2020-2021,13342.65,13168.35
nrc-cnrc,2017-2018,36536.65,37719.83
nrc-cnrc,2018-2019,23948.09,24179.85
nrcan-rncan,2018-2019,64053.27,64673.14
nrcan-rncan,2019-2020,14482.03,14501.89
nserc-crsng,2017-2018,28250.00,28985.40
oag-bvg,2017-2018,24860.00,25727.99
pbc-clcc,2017-2018,12743.83,12971.16
pbc-clcc,2018-2019,21581.26,22054.36
pbc-clcc,2021-2022,13295.58,4844.06
pc,2017-2018,16408.76,16690.62
pc,2018-2019,24671.87,24910.63
pc,2019-2020,160698.48,160651.72
pc,2020-2021,10581.85,10674.42
phac-aspc,2019-2020,97455.47,97589.09
phac-aspc,2020-2021,2223202.93,2176488.40
pwgsc-tpsgc,2017-2018,1332048.49,1368677.34
pwgsc-tpsgc,2018-2019,314029.23,317400.28
pwgsc-tpsgc,2019-2020,538265.51,537613.57
pwgsc-tpsgc,2020-2021,99614.92,96979.61
pwgsc-tpsgc,2021-2022,18104.28,13060.40
rcmp-grc,2017-2018,53216.86,54612.48
rcmp-grc,2018-2019,36573.15,37172.20
rcmp-grc,2019-2020,53194.72,52967.93
rcmp-grc,2020-2021,41603.87,39324.45
rcmp-grc,2021-2022,12713.50,11743.37
ssc-spc,2018-2019,301688.93,304594.06
ssc-spc,2019-2020,27572.87,27610.67
ssc-spc,2020-2021,49253.43,48458.40
statcan,2017-2018,12370.17,12582.66
statcan,2019-2020,25484.14,25374.04
statcan,2020-2021,132823.67,126989.51
statcan,2021-2022,248366.53,26765.42
tc,2017-2018,47815.89,48817.12
tc,2018-2019,19635.00,19886.16
tc,2019-2020,19635.00,19594.78
tc,2020-2021,149588.76,143181.64
tc,2021-2022,24150.00,18345.32
tsb-bst,2018-2019,25901.04,26151.70
vac-acc,2020-2021,33342.50,31515.71
vac-acc,2021-2022,23125.12,6805.08
