d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1251700.50,1283491.35
2018-2019,4382944.49,4450372.21
2019-2020,889302.50,881620.54
2020-2021,863993.23,821444.82
2021-2022,821021.56,630397.06
