owner_org,d_fiscal_year,total
cbsa-asfc,2019-2020,24403.4
cbsa-asfc,2020-2021,13301.3
cic,2018-2019,347118.09
cic,2019-2020,879990.8050134473
cic,2020-2021,123354.29498655276
crtc,2017-2018,165053.65
csa-asc,2019-2020,33498.79
csc-scc,2017-2018,70802.39
cta-otc,2017-2018,172832.41844036695
cta-otc,2018-2019,193782.88155963298
dnd-mdn,2017-2018,30143.09515151515
dnd-mdn,2018-2019,4972.324848484848
dnd-mdn,2019-2020,277462.48038461537
dnd-mdn,2020-2021,256341.40961538462
ec,2018-2019,111996.22
infc,2017-2018,101262.96
infc,2018-2019,174780.63
infc,2019-2020,15503.839999999998
infc,2020-2021,92740.76
irb-cisr,2020-2021,181452.56
jus,2017-2018,171724.83
jus,2018-2019,391116.0764804469
jus,2019-2020,86376.002866655
jus,2020-2021,314078.2806528981
nrc-cnrc,2017-2018,57228.909999999996
nrcan-rncan,2017-2018,36527.23724324324
nrcan-rncan,2018-2019,23880.78275675676
opc-cpvp,2018-2019,1241.629262086514
opc-cpvp,2019-2020,45443.63099236641
opc-cpvp,2020-2021,51049.87571725154
pc,2020-2021,39667.06
pco-bcp,2017-2018,26866.88
ppsc-sppc,2017-2018,35949.808448979595
ppsc-sppc,2018-2019,69538.89155102041
ppsc-sppc,2019-2020,15950
ppsc-sppc,2020-2021,110958.76000000001
ps-sp,2018-2019,241399.10151387425
ps-sp,2019-2020,248355.63405989623
ps-sp,2020-2021,8291.884426229508
tbs-sct,2019-2020,39632.810000000005
tc,2018-2019,11306.869999999999
