d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,1894141.88,1946140.20
11_defence,2019-2020,118033.33,116062.70
11_defence,2020-2021,80621.90,76499.42
5_transportation_and_logistics,2019-2020,131297.68,128775.28
5_transportation_and_logistics,2020-2021,321635.27,305769.09
6_industrial_products_and_services,2017-2018,170268.59,174727.45
6_industrial_products_and_services,2018-2019,114081.40,115440.99
6_industrial_products_and_services,2019-2020,781926.57,781011.78
6_industrial_products_and_services,2020-2021,1542319.64,1464761.52
6_industrial_products_and_services,2021-2022,1392653.09,1305058.02
