d_most_recent_category,total,percentage
6_industrial_products_and_services,4001249.30,0.6111596018844418
1_facilities_and_construction,1894141.88,0.2893153890255607
5_transportation_and_logistics,452932.95,0.06918197313817036
11_defence,198655.23,0.03034303595182699
