normalized_vendor_name,original_vendor_name
INDAL TECHNOLOGIES,Indal Technologies Inc.
INDAL TECHNOLOGIES,Indal Technologies
INDAL TECHNOLOGIES,INDAL TECHNOLOGIES INC.
INDAL TECHNOLOGIES,INDAL TECHNOLOGIES
INDAL TECHNOLOGIES,Indal Technologies Inc
INDAL TECHNOLOGIES,Indal Technologies inc.
INDAL TECHNOLOGIES,INDAL TECHNOLOGIES INC
INDAL TECHNOLOGIES,Indal Technology
INDAL TECHNOLOGIES,Indal technologies Inc.
INDAL TECHNOLOGIES,Indal technology
INDAL TECHNOLOGIES,indal technology
INDAL TECHNOLOGIES,Indal Technologies Inc. (On)
INDAL TECHNOLOGIES,Indal Technologies Inc. (ON)
