d_most_recent_category,total,percentage
6_industrial_products_and_services,3332166.32,0.5888
11_defence,1860309.36,0.3287
1_facilities_and_construction,332751.99,0.0588
3_information_technology,101879.62,0.018
2_professional_services,16678.80,0.0029
5_transportation_and_logistics,15857.29,0.0028
