owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,10535.70,10788.86
cfia-acia,2017-2018,10476.23,10752.42
csa-asc,2018-2019,11356.50,11468.24
dfo-mpo,2018-2019,15857.29,16013.31
dfo-mpo,2021-2022,30296.43,27363.74
dnd-mdn,2017-2018,340349.71,348552.74
dnd-mdn,2018-2019,753012.25,764163.88
dnd-mdn,2019-2020,475671.70,474656.70
dnd-mdn,2020-2021,649674.50,611889.63
dnd-mdn,2021-2022,1038584.12,961005.38
ic,2017-2018,119048.40,122075.79
ic,2018-2019,81380.58,82377.71
ic,2019-2020,46726.00,45794.18
ic,2020-2021,154361.58,145579.37
ic,2021-2022,79288.48,72175.24
nrc-cnrc,2017-2018,10393.74,10648.40
nrc-cnrc,2021-2022,566799.96,526975.91
rcmp-grc,2019-2020,35166.54,34315.49
rcmp-grc,2020-2021,1004.76,948.47
rcmp-grc,2021-2022,26290.58,24038.53
ssc-spc,2021-2022,19183.13,17326.20
