d_most_recent_category,d_fiscal_year,total
11_defence,2020-2021,32988.104423076926
2_professional_services,2018-2019,170500.0093070758
2_professional_services,2019-2020,294269.7413422749
2_professional_services,2020-2021,143955.80661092332
3_information_technology,2017-2018,27594
3_information_technology,2018-2019,144976.59529190205
3_information_technology,2019-2020,1527524.5384872782
3_information_technology,2020-2021,2153195.418721909
