owner_org,d_fiscal_year,total,total_constant_2019_dollars
cas-satj,2018-2019,34861.35,35187.01
cas-satj,2019-2020,192474.21,190896.47
cas-satj,2020-2021,42870.04,40496.30
cnsc-ccsn,2022-2023,39973.75,35603.83
dfatd-maecd,2018-2019,137944.39,140162.65
dfatd-maecd,2019-2020,226074.61,223945.53
dfatd-maecd,2020-2021,60341.20,57649.88
dfo-mpo,2019-2020,28279.35,27633.87
dfo-mpo,2020-2021,18050.65,17051.18
dnd-mdn,2018-2019,32555.62,32929.31
dnd-mdn,2019-2020,64844.38,64712.63
dnd-mdn,2020-2021,158893.26,151108.52
dnd-mdn,2021-2022,252023.78,234588.12
dnd-mdn,2022-2023,35934.00,32144.75
hc-sc,2019-2020,402127.17,398115.15
hc-sc,2020-2021,546666.59,520542.93
hc-sc,2021-2022,538999.55,501121.71
hc-sc,2022-2023,538999.55,482299.06
infc,2018-2019,37713.34,38065.64
infc,2019-2020,109548.26,109321.69
nrc-cnrc,2022-2023,164625.67,146541.65
nrcan-rncan,2019-2020,428206.71,420452.17
nrcan-rncan,2020-2021,920410.67,876276.95
nrcan-rncan,2021-2022,696446.73,647504.40
nrcan-rncan,2022-2023,696446.73,623183.45
nserc-crsng,2021-2022,324599.83,297034.95
nserc-crsng,2022-2023,718054.16,642517.88
oci-bec,2022-2023,21549.49,19151.27
ocl-cal,2020-2021,112698.29,107324.91
pc,2017-2018,27594.00,28407.80
pco-bcp,2022-2023,200021.53,178505.10
ps-sp,2018-2019,110115.24,111143.90
ps-sp,2019-2020,479787.85,475960.59
ps-sp,2020-2021,478476.95,455663.50
ps-sp,2021-2022,478476.95,444852.30
ssc-spc,2022-2023,21315576.72,19015464.22
statcan,2021-2022,569520.00,529497.36
