d_fiscal_year,total,total_constant_2019_dollars
2017-2018,63551.21,65536.99
2018-2019,16377.85,16691.70
2019-2020,2523101.79,2493506.04
2020-2021,3376081.61,3215152.91
2021-2022,866278.80,820144.94
