d_vendor_name,overall_total
QMR,301598.51
EPERFORMANCE,156618.00
SIERRA SYSTEMS GROUP,78946.23
ONX ENTERPRISE SOLUTIONS,60610.71
BELL CANADA,49987.13
TELECOM COMPUTER SERVICES,33083.69
SAMSON ASSOCIES,28250.00
LOWE MARTIN COMPANY,26343.69
ADVANCED BUSINESS INTERIORS,24777.56
RICOH,15275.48
NORTHERN MICRO,12978.05
