d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,126310.49,129920.84
11_defence,2018-2019,315907.36,324087.62
11_defence,2019-2020,151297.14,148119.60
11_defence,2020-2021,884095.76,841056.93
11_defence,2021-2022,1204565.05,1110291.35
11_defence,2022-2023,2889399.65,2578349.61
6_industrial_products_and_services,2017-2018,177646.16,182943.77
6_industrial_products_and_services,2018-2019,638320.34,647306.82
6_industrial_products_and_services,2019-2020,257321.53,256934.15
6_industrial_products_and_services,2020-2021,159242.40,152108.83
6_industrial_products_and_services,2021-2022,18989.46,17824.47
6_industrial_products_and_services,2022-2023,251907.36,224108.72
