d_most_recent_category,total,percentage
10_office_management,4623891.22,0.8981
3_information_technology,209309.90,0.0407
8_security_and_protection,183442.61,0.0356
6_industrial_products_and_services,83106.61,0.0161
1_facilities_and_construction,49042.00,0.0095
