d_most_recent_category,total,percentage
5_transportation_and_logistics,3924835.50,0.92
11_defence,281019.29,0.0659
1_facilities_and_construction,25000.00,0.0059
2_professional_services,24948.00,0.0058
7_travel,10468.50,0.0025
