owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2017-2018,509011.68,524229.26
dnd-mdn,2018-2019,1017979.45,1032732.37
dnd-mdn,2019-2020,180285.51,179024.10
dnd-mdn,2020-2021,151882.65,143717.39
dnd-mdn,2021-2022,146890.79,135705.39
dnd-mdn,2022-2023,778649.59,689992.24
nfb-onf,2019-2020,27638.82,27724.35
nrcan-rncan,2017-2018,115666.10,118969.35
nrcan-rncan,2019-2020,14961.20,14663.95
nrcan-rncan,2020-2021,241057.07,227142.23
nrcan-rncan,2021-2022,165983.53,150573.50
pwgsc-tpsgc,2020-2021,24930.63,23491.53
pwgsc-tpsgc,2021-2022,25247.62,22979.79
pwgsc-tpsgc,2022-2023,11947.28,10685.44
rcmp-grc,2017-2018,904289.95,931483.62
rcmp-grc,2018-2019,230900.44,234050.34
rcmp-grc,2019-2020,98952.04,96754.91
rcmp-grc,2020-2021,38945.60,36793.14
rcmp-grc,2021-2022,205350.72,186748.82
rcmp-grc,2022-2023,944531.86,836587.87
