d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2113880.26,2178669.08
2018-2019,2927647.46,2976376.19
2019-2020,3758606.42,3728443.22
2020-2021,3748337.00,3573568.78
2021-2022,2403373.43,2242748.78
