owner_org,d_fiscal_year,total,total_constant_2019_dollars
cer-rec,2017-2018,7470.13,7663.70
cer-rec,2018-2019,7470.13,7586.30
cer-rec,2019-2020,7490.59,7427.38
cer-rec,2020-2021,613.98,579.59
cic,2020-2021,4170556.78,3967142.70
cic,2021-2022,4517071.88,3533545.54
dfo-mpo,2018-2019,20240.00,20447.45
dfo-mpo,2021-2022,14916.00,0.00
dnd-mdn,2017-2018,581513.31,596630.07
dnd-mdn,2018-2019,326911.89,333368.75
dnd-mdn,2019-2020,24834.01,24233.01
nrcan-rncan,2017-2018,14594.65,14938.68
phac-aspc,2017-2018,13253.28,13596.71
phac-aspc,2018-2019,13253.28,13459.38
phac-aspc,2019-2020,13289.59,13177.44
phac-aspc,2020-2021,11088.86,10502.72
phac-aspc,2021-2022,19235.06,15046.91
rcmp-grc,2018-2019,3944.63,3983.44
rcmp-grc,2019-2020,29463.94,29215.29
rcmp-grc,2020-2021,117801.84,111709.68
rcmp-grc,2021-2022,29383.44,22985.62
