owner_org,d_fiscal_year,total
cer-rec,2017-2018,7470.127118644067
cer-rec,2018-2019,7470.127118644067
cer-rec,2019-2020,7490.593220338982
cer-rec,2020-2021,613.9830508474575
cic,2020-2021,4170556.780264817
dfo-mpo,2018-2019,20240
dnd-mdn,2017-2018,581513.3111806099
dnd-mdn,2018-2019,326911.88819390145
dnd-mdn,2019-2020,24834.01
nrcan-rncan,2017-2018,14594.65
phac-aspc,2017-2018,13253.275862068966
phac-aspc,2018-2019,13253.275862068966
phac-aspc,2019-2020,13289.58620689655
phac-aspc,2020-2021,11088.856252596594
rcmp-grc,2018-2019,3944.625816593886
rcmp-grc,2019-2020,29463.93977292576
rcmp-grc,2020-2021,117801.83720524018
