d_fiscal_year,total,total_constant_2019_dollars
2017-2018,616831.36,632829.16
2018-2019,371819.92,378845.32
2019-2020,75078.13,74053.12
2020-2021,4300061.46,4089934.69
2021-2022,4580606.38,3571578.08
