owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,555748.5468849175
aandc-aadnc,2018-2019,522253.40857350576
aandc-aadnc,2019-2020,1029351.3018110237
aandc-aadnc,2020-2021,61274.0875984252
cbsa-asfc,2017-2018,143490.918699187
cfia-acia,2017-2018,24707.45
cic,2017-2018,254114.6320816555
cic,2018-2019,210649.18601810478
cic,2019-2020,81704.60337874659
dfatd-maecd,2017-2018,3567832.6657919874
dfatd-maecd,2018-2019,4008103.642224085
dfatd-maecd,2019-2020,3155341.306068527
dfatd-maecd,2020-2021,2996170.478707577
dnd-mdn,2017-2018,52432
dnd-mdn,2020-2021,201968.75
ec,2017-2018,88341.42690815007
ec,2018-2019,88341.42690815007
ec,2019-2020,102806.22400384564
ec,2020-2021,105664.81992285597
esdc-edsc,2018-2019,57487.51
hc-sc,2017-2018,716654.4587154089
hc-sc,2018-2019,623438.260404921
hc-sc,2019-2020,314399.605586949
isc-sac,2017-2018,131977.60201704546
isc-sac,2018-2019,337966.19798295456
isc-sac,2019-2020,775832.1200000001
jus,2018-2019,45303.33173803527
jus,2019-2020,263190.7843828716
jus,2020-2021,262471.6838790932
lac-bac,2018-2019,189550.90145748988
lac-bac,2019-2020,269944.08534412953
lac-bac,2020-2021,269206.53319838055
nrc-cnrc,2017-2018,41284.25111940298
nrc-cnrc,2018-2019,10292.785895522387
nrcan-rncan,2018-2019,23729.999999999996
pch,2017-2018,24561.68
pch,2018-2019,101248
phac-aspc,2017-2018,176334.25693548386
ps-sp,2017-2018,62723.83490285715
pwgsc-tpsgc,2017-2018,10547376.08287894
pwgsc-tpsgc,2018-2019,15015700.056114707
pwgsc-tpsgc,2019-2020,15762643.289102057
pwgsc-tpsgc,2020-2021,17238407.56215617
rcmp-grc,2017-2018,2514712.638486757
rcmp-grc,2018-2019,2872638.0113030397
rcmp-grc,2019-2020,2945729.9010463464
rcmp-grc,2020-2021,2007512.377134116
ssc-spc,2017-2018,1084556.5986831267
ssc-spc,2018-2019,1034357.3667711598
ssc-spc,2019-2020,1071220.2725705327
tbs-sct,2017-2018,605020.1708373437
tbs-sct,2018-2019,639993.1108373436
tbs-sct,2020-2021,39995.219999999994
vac-acc,2017-2018,270991.4891595615
