owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,555748.55,569073.28
aandc-aadnc,2018-2019,498331.33,504371.48
aandc-aadnc,2019-2020,998630.32,996215.41
aandc-aadnc,2020-2021,30637.04,29993.29
cbsa-asfc,2017-2018,143490.92,148519.99
cfia-acia,2017-2018,24707.45,25131.86
cic,2017-2018,129837.53,133311.44
cic,2018-2019,210649.19,213337.39
cic,2019-2020,81704.60,81537.25
dfatd-maecd,2017-2018,3567832.67,3663414.96
dfatd-maecd,2018-2019,3620313.95,3668122.60
dfatd-maecd,2019-2020,3058854.65,3053203.21
dfatd-maecd,2020-2021,2977737.51,2914793.39
dfatd-maecd,2021-2022,1855476.91,1376545.50
dnd-mdn,2017-2018,52432.00,53332.64
dnd-mdn,2020-2021,201968.75,195928.17
dnd-mdn,2021-2022,39531.25,36514.74
ec,2017-2018,88341.43,90709.46
ec,2018-2019,88341.43,89468.80
ec,2019-2020,65032.36,64834.27
ec,2020-2021,105496.94,103280.21
ec,2021-2022,105496.94,80139.74
esdc-edsc,2018-2019,57487.51,58061.28
hc-sc,2017-2018,716654.46,736436.93
hc-sc,2018-2019,623438.26,631483.01
hc-sc,2019-2020,314399.61,313635.47
isc-sac,2017-2018,131977.60,135427.89
isc-sac,2018-2019,337966.20,341684.69
isc-sac,2019-2020,775832.12,773899.15
jus,2018-2019,45303.33,45741.75
jus,2019-2020,263190.78,262651.70
jus,2020-2021,262471.68,256956.56
lac-bac,2018-2019,189550.90,192164.67
lac-bac,2019-2020,269944.09,269391.17
lac-bac,2020-2021,269206.53,263549.89
nrc-cnrc,2017-2018,41284.25,42390.90
nrc-cnrc,2018-2019,10292.79,10401.98
nrcan-rncan,2018-2019,23730.00,23959.65
pch,2017-2018,24561.68,25009.14
pch,2018-2019,101248.00,102577.10
phac-aspc,2017-2018,176334.26,181419.73
ps-sp,2017-2018,62723.83,64682.02
pwgsc-tpsgc,2017-2018,5240763.97,5377119.22
pwgsc-tpsgc,2018-2019,9709087.94,9832973.56
pwgsc-tpsgc,2019-2020,13538227.80,13503611.77
pwgsc-tpsgc,2020-2021,17238407.56,16874681.54
pwgsc-tpsgc,2021-2022,6445908.90,5349014.31
rcmp-grc,2017-2018,2418704.98,2482842.76
rcmp-grc,2018-2019,2943713.44,2982179.79
rcmp-grc,2019-2020,2729242.07,2724007.67
rcmp-grc,2020-2021,1946629.04,1903355.77
rcmp-grc,2021-2022,2149012.88,1562425.34
ssc-spc,2017-2018,1084556.60,1114040.85
ssc-spc,2018-2019,1034357.37,1047557.33
ssc-spc,2019-2020,1071220.27,1069142.49
ssc-spc,2021-2022,486899.21,0.00
tbs-sct,2017-2018,605020.17,621238.05
tbs-sct,2018-2019,639993.11,648020.02
tbs-sct,2020-2021,39995.22,39480.63
tbs-sct,2021-2022,39999.58,24155.96
vac-acc,2017-2018,232967.55,239212.37
