d_fiscal_year,total,total_constant_2019_dollars
2017-2018,15297939.89,15693376.67
2018-2019,20146298.87,20455022.16
2019-2020,23166278.67,22939800.44
2020-2021,23072550.28,21934942.09
2021-2022,11122325.67,10336130.63
