d_fiscal_year,total,total_constant_2019_dollars
2017-2018,322767045.94,330981788.86
2018-2019,317786639.27,322446062.72
2019-2020,387909810.84,383689836.67
2020-2021,401881819.14,381675751.39
2021-2022,352171469.69,325951802.86
