owner_org,d_fiscal_year,total,total_constant_2019_dollars
atssc-scdata,2017-2018,68587.50,70426.02
atssc-scdata,2018-2019,69498.39,70385.30
atssc-scdata,2019-2020,69688.80,69546.06
atssc-scdata,2020-2021,69498.39,68038.08
atssc-scdata,2021-2022,75515.64,57364.73
cas-satj,2017-2018,41615.64,42731.17
cas-satj,2019-2020,46139.91,46045.41
cas-satj,2020-2021,46013.85,45046.99
cas-satj,2021-2022,49155.00,37340.12
cbsa-asfc,2017-2018,125141.26,128566.17
cbsa-asfc,2018-2019,112691.74,114121.64
cbsa-asfc,2019-2020,109965.59,109743.80
cbsa-asfc,2020-2021,122967.78,120280.20
cbsa-asfc,2021-2022,123651.81,93496.63
chrc-ccdp,2018-2019,22706.22,22995.99
chrc-ccdp,2019-2020,22706.22,22659.71
chrc-ccdp,2020-2021,25892.82,25348.75
chrc-ccdp,2021-2022,29355.71,22299.78
cra-arc,2017-2018,160752.29,165303.65
cra-arc,2018-2019,120555.00,122093.59
cra-arc,2019-2020,120904.72,120657.09
cra-arc,2020-2021,122720.91,119984.08
cra-arc,2021-2022,164213.19,124731.83
crtc,2017-2018,13314.11,13671.00
crtc,2018-2019,12231.04,12387.13
crtc,2019-2020,12231.04,12205.99
cta-otc,2017-2018,9486.33,9739.36
cta-otc,2018-2019,9507.32,9628.65
cta-otc,2019-2020,9533.37,9513.84
cta-otc,2020-2021,9802.77,9596.79
cta-otc,2021-2022,9802.77,7446.58
dnd-mdn,2017-2018,46783.52,48033.90
dnd-mdn,2018-2019,14976.80,15161.68
dnd-mdn,2019-2020,22071.23,22022.89
dnd-mdn,2020-2021,1970.65,1987.88
dnd-mdn,2021-2022,43559.18,32449.37
ec,2021-2022,4415.63,1379.54
hc-sc,2018-2019,5756.15,5829.91
hc-sc,2019-2020,15479.81,15451.38
hc-sc,2020-2021,11043.85,10883.57
hc-sc,2021-2022,13881.82,11523.94
ic,2017-2018,50130.33,51474.09
ic,2018-2019,21013.53,21220.61
ic,2021-2022,12604.73,9143.69
irb-cisr,2020-2021,14472.00,14167.91
irb-cisr,2021-2022,18630.00,14152.10
jus,2017-2018,413382.70,423296.32
jus,2018-2019,883675.76,894964.29
jus,2019-2020,917225.66,915338.39
jus,2020-2021,839648.80,824563.33
jus,2021-2022,1438581.21,1271866.99
oag-bvg,2019-2020,1674.58,1676.87
oag-bvg,2020-2021,8489.18,8310.80
oag-bvg,2021-2022,22279.08,16924.09
oic-ci,2020-2021,1734.69,1639.65
oic-ci,2021-2022,11116.76,8152.12
opc-cpvp,2018-2019,12231.04,12387.13
opc-cpvp,2019-2020,13590.04,13562.20
opc-cpvp,2020-2021,19605.54,19193.58
opc-cpvp,2021-2022,18563.86,14101.86
pco-bcp,2020-2021,1120.16,1058.79
pco-bcp,2021-2022,11681.67,8873.87
pmprb-cepmb,2021-2022,1999.58,598.82
ppsc-sppc,2017-2018,435246.21,447182.12
ppsc-sppc,2018-2019,271196.19,274716.27
ppsc-sppc,2019-2020,34129.57,34176.36
ppsc-sppc,2020-2021,250937.39,244527.45
ppsc-sppc,2021-2022,160739.19,142263.63
ps-sp,2021-2022,9361.62,6740.58
pwgsc-tpsgc,2017-2018,53119.33,54544.54
pwgsc-tpsgc,2018-2019,52598.66,53266.95
pwgsc-tpsgc,2019-2020,63076.37,62947.18
pwgsc-tpsgc,2020-2021,63010.37,61682.79
pwgsc-tpsgc,2021-2022,65571.00,48735.53
