d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1892971.87,1934677.03
2018-2019,2676977.16,2708661.05
2019-2020,3118275.25,3111652.96
2020-2021,3130778.74,3064993.99
2021-2022,310335.24,286101.14
