owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,24150.00,24509.00
aafc-aac,2019-2020,32200.00,31928.26
csc-scc,2017-2018,97679.69,100014.38
csc-scc,2018-2019,62945.05,63965.19
dfo-mpo,2017-2018,193917.76,198836.41
dfo-mpo,2018-2019,259263.43,263784.20
dfo-mpo,2019-2020,54222.90,53909.51
dnd-mdn,2017-2018,4409715.26,4523833.43
dnd-mdn,2018-2019,9885936.47,10055727.97
dnd-mdn,2019-2020,4765338.10,4775419.99
dnd-mdn,2020-2021,106439.20,100225.07
dnd-mdn,2021-2022,3022374.49,2843801.38
pc,2018-2019,278340.09,283603.27
pc,2019-2020,318794.75,316149.34
pc,2020-2021,168914.26,160888.20
pc,2021-2022,264398.84,244738.46
tc,2017-2018,183218.16,187653.50
tc,2018-2019,44111.65,44845.44
tc,2021-2022,21541.22,20368.54
