normalized_vendor_name,original_vendor_name
SOMOS,SOMOS CONSULTING GROUP LTD
SOMOS,SOMOS CONSULTING GROUP LTD.
SOMOS,SOMOS Consulting Group Ltd.
SOMOS,Somos Consulting Group Ltd.
SOMOS,SOMOS Consulting Group Ltd
SOMOS,SOMOS Consulting Group ltd
SOMOS,SOMOS Consulting Group
SOMOS,SOMOS
SOMOS,Somos Consulting Group ltd
SOMOS,SOMOS CONSULTING GROUP LIMITED
SOMOS,Somos Consulting Group ltd.
SOMOS,SOMOS Consulting
SOMOS,Somos Consulting Group
SOMOS,SOMOS consulting group ltd.
SOMOS,SOMOS Consulting group
SOMOS,SOMOS Inc
SOMOS,TEAM BELHAM SOMOS CCI
