owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2017-2018,571125.10,588922.51
cbsa-asfc,2018-2019,179077.22,183172.06
dnd-mdn,2017-2018,1753617.27,1806017.48
dnd-mdn,2018-2019,1918217.45,1950119.52
dnd-mdn,2019-2020,782212.70,775610.57
ic,2017-2018,937737.66,966910.66
ic,2018-2019,653898.75,666378.23
ic,2019-2020,26725.01,26807.72
rcmp-grc,2017-2018,425245.72,438390.53
rcmp-grc,2018-2019,224855.96,230354.70
vac-acc,2017-2018,3634763.45,3747117.90
vac-acc,2018-2019,5182343.14,5269279.57
vac-acc,2019-2020,4882880.76,4843930.12
vac-acc,2020-2021,4869539.55,4637363.23
