owner_org,d_fiscal_year,total
cbsa-asfc,2017-2018,571125.1014914283
cbsa-asfc,2018-2019,179077.22323049002
dnd-mdn,2017-2018,1753804.9144183006
dnd-mdn,2018-2019,1918217.45
dnd-mdn,2019-2020,782212.7
ic,2017-2018,937737.6593878544
ic,2018-2019,653898.7522130373
ic,2019-2020,26725.013134428464
rcmp-grc,2017-2018,425245.722991851
rcmp-grc,2018-2019,224855.95763678694
vac-acc,2017-2018,3634763.450834879
vac-acc,2018-2019,5182343.143869118
vac-acc,2019-2020,4882880.755608028
vac-acc,2020-2021,4869539.551357733
