d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
3_information_technology,2017-2018,4866432.88,5016843.83
3_information_technology,2018-2019,4918438.31,5012740.83
3_information_technology,2019-2020,4940905.13,4901938.80
3_information_technology,2020-2021,5229394.40,4979648.92
3_information_technology,2021-2022,4773884.07,4439430.06
3_information_technology,2022-2023,4733981.35,4235869.74
