d_fiscal_year,total,total_constant_2019_dollars
2017-2018,5090752.42,5222654.81
2018-2019,5142757.85,5222743.27
2019-2020,5164336.08,5121238.81
2020-2021,5452214.87,5182899.13
2021-2022,4996704.55,3918223.04
